Step			Energy			Magnetization
2532			-396.000000			-132
2533			-396.000000			-132
2534			-396.000000			-132
2535			-396.000000			-132
2536			-396.000000			-132
2537			-396.000000			-130
2538			-396.000000			-130
2539			-396.000000			-130
2540			-396.000000			-130
2541			-396.000000			-130
2542			-396.000000			-132
2543			-396.000000			-132
2544			-396.000000			-132
2545			-396.000000			-132
2546			-396.000000			-132
2547			-396.000000			-132
2548			-396.000000			-132
2549			-396.000000			-132
2550			-396.000000			-132
2551			-388.000000			-130
2552			-392.000000			-132
2553			-392.000000			-132
2554			-392.000000			-132
2555			-392.000000			-132
2556			-392.000000			-132
2557			-392.000000			-132
2558			-392.000000			-132
2559			-392.000000			-132
2560			-400.000000			-134
2561			-400.000000			-134
2562			-400.000000			-134
2563			-400.000000			-134
2564			-400.000000			-134
2565			-400.000000			-134
2566			-400.000000			-134
2567			-400.000000			-134
2568			-396.000000			-132
2569			-396.000000			-132
2570			-396.000000			-132
2571			-396.000000			-130
2572			-396.000000			-130
2573			-396.000000			-130
2574			-396.000000			-130
2575			-396.000000			-132
2576			-396.000000			-132
2577			-396.000000			-132
2578			-396.000000			-132
2579			-396.000000			-132
2580			-396.000000			-134
2581			-396.000000			-134
2582			-396.000000			-134
2583			-396.000000			-134
2584			-396.000000			-134
2585			-396.000000			-134
2586			-396.000000			-134
2587			-396.000000			-134
2588			-396.000000			-134
2589			-396.000000			-134
2590			-396.000000			-134
2591			-396.000000			-134
2592			-396.000000			-134
2593			-396.000000			-132
2594			-396.000000			-132
2595			-396.000000			-132
2596			-396.000000			-132
2597			-396.000000			-132
2598			-396.000000			-132
2599			-396.000000			-130
2600			-400.000000			-128
2601			-400.000000			-128
2602			-400.000000			-128
2603			-400.000000			-128
2604			-400.000000			-128
2605			-400.000000			-128
2606			-400.000000			-128
2607			-400.000000			-128
2608			-400.000000			-128
2609			-400.000000			-128
2610			-400.000000			-128
2611			-400.000000			-128
2612			-400.000000			-128
2613			-400.000000			-128
2614			-400.000000			-128
2615			-404.000000			-130
2616			-396.000000			-128
2617			-396.000000			-130
2618			-396.000000			-130
2619			-396.000000			-130
2620			-396.000000			-130
2621			-396.000000			-130
2622			-396.000000			-130
2623			-396.000000			-130
2624			-396.000000			-130
2625			-396.000000			-130
2626			-396.000000			-130
2627			-396.000000			-132
2628			-396.000000			-132
2629			-396.000000			-132
2630			-396.000000			-132
2631			-396.000000			-132
2632			-396.000000			-132
2633			-396.000000			-132
2634			-396.000000			-132
2635			-396.000000			-132
2636			-396.000000			-132
2637			-396.000000			-132
2638			-396.000000			-132
2639			-396.000000			-132
2640			-396.000000			-132
2641			-396.000000			-132
2642			-388.000000			-130
2643			-388.000000			-130
2644			-384.000000			-132
2645			-384.000000			-132
2646			-384.000000			-132
2647			-384.000000			-132
2648			-384.000000			-132
2649			-384.000000			-132
2650			-384.000000			-132
2651			-384.000000			-132
2652			-384.000000			-132
2653			-384.000000			-132
2654			-384.000000			-132
2655			-384.000000			-132
2656			-384.000000			-132
2657			-384.000000			-132
2658			-384.000000			-132
2659			-384.000000			-130
2660			-384.000000			-128
2661			-380.000000			-130
2662			-376.000000			-128
2663			-380.000000			-130
2664			-380.000000			-130
2665			-380.000000			-130
2666			-380.000000			-130
2667			-380.000000			-130
2668			-380.000000			-130
2669			-380.000000			-130
2670			-380.000000			-130
2671			-380.000000			-132
2672			-380.000000			-132
2673			-380.000000			-132
2674			-380.000000			-132
2675			-380.000000			-132
2676			-380.000000			-132
2677			-380.000000			-132
2678			-380.000000			-132
2679			-380.000000			-132
2680			-380.000000			-132
2681			-380.000000			-132
2682			-380.000000			-132
2683			-384.000000			-134
2684			-384.000000			-134
2685			-384.000000			-134
2686			-388.000000			-136
2687			-388.000000			-136
2688			-380.000000			-134
2689			-380.000000			-134
2690			-380.000000			-134
2691			-380.000000			-134
2692			-380.000000			-134
2693			-384.000000			-136
2694			-384.000000			-136
2695			-384.000000			-136
2696			-384.000000			-136
2697			-384.000000			-134
2698			-384.000000			-134
2699			-384.000000			-134
2700			-384.000000			-134
2701			-384.000000			-134
2702			-384.000000			-134
2703			-384.000000			-136
2704			-384.000000			-136
2705			-384.000000			-136
2706			-384.000000			-136
2707			-384.000000			-136
2708			-384.000000			-136
2709			-384.000000			-134
2710			-384.000000			-134
2711			-384.000000			-134
2712			-384.000000			-134
2713			-384.000000			-134
2714			-384.000000			-134
2715			-384.000000			-132
2716			-384.000000			-132
2717			-384.000000			-132
2718			-380.000000			-130
2719			-388.000000			-132
2720			-388.000000			-132
2721			-384.000000			-130
2722			-384.000000			-130
2723			-384.000000			-130
2724			-384.000000			-130
2725			-384.000000			-130
2726			-384.000000			-130
2727			-384.000000			-130
2728			-384.000000			-130
2729			-384.000000			-130
2730			-384.000000			-130
2731			-384.000000			-130
2732			-384.000000			-130
2733			-392.000000			-132
2734			-392.000000			-130
2735			-392.000000			-130
2736			-392.000000			-130
2737			-392.000000			-130
2738			-388.000000			-132
2739			-388.000000			-132
2740			-388.000000			-132
2741			-388.000000			-132
2742			-388.000000			-132
2743			-388.000000			-132
2744			-388.000000			-132
2745			-388.000000			-132
2746			-388.000000			-132
2747			-388.000000			-132
2748			-388.000000			-132
2749			-388.000000			-134
2750			-388.000000			-134
2751			-396.000000			-136
2752			-396.000000			-136
2753			-396.000000			-136
2754			-396.000000			-136
2755			-396.000000			-136
2756			-400.000000			-138
2757			-400.000000			-138
2758			-400.000000			-138
2759			-400.000000			-138
2760			-400.000000			-138
2761			-400.000000			-138
2762			-400.000000			-138
2763			-400.000000			-140
2764			-400.000000			-142
2765			-400.000000			-142
2766			-400.000000			-142
2767			-392.000000			-140
2768			-392.000000			-140
2769			-392.000000			-140
2770			-392.000000			-140
2771			-392.000000			-140
2772			-392.000000			-140
2773			-396.000000			-138
2774			-396.000000			-138
2775			-396.000000			-138
2776			-396.000000			-138
2777			-396.000000			-138
2778			-400.000000			-140
2779			-400.000000			-140
2780			-400.000000			-140
2781			-400.000000			-140
2782			-400.000000			-140
2783			-400.000000			-140
2784			-400.000000			-140
2785			-400.000000			-140
2786			-400.000000			-140
2787			-400.000000			-140
2788			-400.000000			-140
2789			-400.000000			-140
2790			-400.000000			-140
2791			-400.000000			-140
2792			-400.000000			-140
2793			-400.000000			-140
2794			-400.000000			-140
2795			-400.000000			-140
2796			-400.000000			-140
2797			-400.000000			-138
2798			-400.000000			-136
2799			-400.000000			-136
2800			-400.000000			-136
2801			-400.000000			-134
2802			-396.000000			-132
2803			-396.000000			-130
2804			-396.000000			-130
2805			-396.000000			-130
2806			-396.000000			-132
2807			-396.000000			-132
2808			-396.000000			-132
2809			-396.000000			-132
2810			-396.000000			-132
2811			-396.000000			-132
2812			-396.000000			-132
2813			-396.000000			-132
2814			-396.000000			-132
2815			-396.000000			-132
2816			-396.000000			-132
2817			-396.000000			-132
2818			-396.000000			-132
2819			-396.000000			-132
2820			-396.000000			-132
2821			-396.000000			-132
2822			-396.000000			-132
2823			-396.000000			-132
2824			-396.000000			-132
2825			-396.000000			-132
2826			-396.000000			-132
2827			-396.000000			-132
2828			-396.000000			-132
2829			-396.000000			-134
2830			-396.000000			-134
2831			-396.000000			-134
2832			-396.000000			-134
2833			-396.000000			-134
2834			-396.000000			-132
2835			-396.000000			-132
2836			-396.000000			-130
2837			-396.000000			-130
2838			-396.000000			-130
2839			-396.000000			-130
2840			-396.000000			-130
2841			-396.000000			-130
2842			-396.000000			-130
2843			-396.000000			-130
2844			-396.000000			-130
2845			-396.000000			-128
2846			-396.000000			-128
2847			-396.000000			-128
2848			-396.000000			-128
2849			-396.000000			-130
2850			-396.000000			-130
2851			-396.000000			-130
2852			-396.000000			-130
2853			-396.000000			-130
2854			-396.000000			-128
2855			-396.000000			-128
2856			-396.000000			-128
2857			-396.000000			-128
2858			-396.000000			-128
2859			-392.000000			-130
2860			-392.000000			-130
2861			-392.000000			-130
2862			-392.000000			-130
2863			-392.000000			-130
2864			-392.000000			-130
2865			-392.000000			-130
2866			-392.000000			-130
2867			-392.000000			-130
2868			-392.000000			-132
2869			-392.000000			-130
2870			-392.000000			-130
2871			-392.000000			-130
2872			-392.000000			-130
2873			-392.000000			-130
2874			-392.000000			-130
2875			-392.000000			-130
2876			-392.000000			-130
2877			-392.000000			-130
2878			-392.000000			-130
2879			-392.000000			-130
2880			-392.000000			-130
2881			-392.000000			-130
2882			-392.000000			-132
2883			-392.000000			-132
2884			-392.000000			-132
2885			-392.000000			-132
2886			-392.000000			-132
2887			-392.000000			-132
2888			-392.000000			-132
2889			-392.000000			-134
2890			-392.000000			-134
2891			-392.000000			-134
2892			-392.000000			-134
2893			-392.000000			-134
2894			-392.000000			-134
2895			-392.000000			-134
2896			-392.000000			-134
2897			-392.000000			-134
2898			-392.000000			-134
2899			-392.000000			-134
2900			-392.000000			-134
2901			-392.000000			-134
2902			-392.000000			-134
2903			-392.000000			-134
2904			-392.000000			-134
2905			-392.000000			-134
2906			-392.000000			-136
2907			-392.000000			-136
2908			-392.000000			-136
2909			-392.000000			-136
2910			-392.000000			-136
2911			-392.000000			-136
2912			-392.000000			-136
2913			-392.000000			-136
2914			-392.000000			-136
2915			-392.000000			-136
2916			-392.000000			-136
2917			-392.000000			-136
2918			-392.000000			-136
2919			-392.000000			-136
2920			-392.000000			-136
2921			-392.000000			-136
2922			-392.000000			-136
2923			-392.000000			-136
2924			-392.000000			-138
2925			-392.000000			-138
2926			-392.000000			-138
2927			-396.000000			-140
2928			-396.000000			-140
2929			-396.000000			-140
2930			-396.000000			-140
2931			-396.000000			-140
2932			-396.000000			-140
2933			-396.000000			-140
2934			-396.000000			-140
2935			-396.000000			-140
2936			-396.000000			-140
2937			-396.000000			-140
2938			-396.000000			-140
2939			-396.000000			-142
2940			-396.000000			-142
2941			-396.000000			-142
2942			-400.000000			-140
2943			-400.000000			-140
2944			-400.000000			-140
2945			-400.000000			-140
2946			-400.000000			-140
2947			-400.000000			-140
2948			-392.000000			-138
2949			-392.000000			-138
2950			-392.000000			-138
2951			-392.000000			-138
2952			-392.000000			-138
2953			-392.000000			-138
2954			-392.000000			-138
2955			-392.000000			-138
2956			-392.000000			-138
2957			-392.000000			-138
2958			-392.000000			-138
2959			-392.000000			-138
2960			-392.000000			-138
2961			-392.000000			-138
2962			-392.000000			-140
2963			-392.000000			-140
2964			-392.000000			-140
2965			-392.000000			-140
2966			-384.000000			-138
2967			-384.000000			-140
2968			-384.000000			-140
2969			-384.000000			-140
2970			-384.000000			-140
2971			-384.000000			-140
2972			-384.000000			-140
2973			-384.000000			-140
2974			-384.000000			-140
2975			-384.000000			-140
2976			-384.000000			-138
2977			-392.000000			-140
2978			-392.000000			-140
2979			-392.000000			-140
2980			-392.000000			-140
2981			-392.000000			-140
2982			-392.000000			-140
2983			-392.000000			-140
2984			-392.000000			-140
2985			-396.000000			-142
2986			-396.000000			-140
2987			-396.000000			-140
2988			-396.000000			-140
2989			-400.000000			-142
2990			-400.000000			-142
2991			-400.000000			-142
2992			-400.000000			-142
2993			-400.000000			-142
2994			-400.000000			-142
2995			-400.000000			-142
2996			-400.000000			-142
2997			-400.000000			-142
2998			-400.000000			-142
2999			-400.000000			-142
3000			-400.000000			-142
3001			-400.000000			-142
3002			-400.000000			-142
3003			-400.000000			-142
3004			-400.000000			-142
3005			-400.000000			-142
3006			-400.000000			-142
3007			-400.000000			-142
3008			-400.000000			-142
3009			-400.000000			-142
3010			-400.000000			-142
3011			-400.000000			-144
3012			-408.000000			-146
3013			-408.000000			-146
3014			-408.000000			-146
3015			-408.000000			-146
3016			-408.000000			-146
3017			-404.000000			-144
3018			-404.000000			-144
3019			-404.000000			-144
3020			-400.000000			-146
3021			-400.000000			-146
3022			-400.000000			-146
3023			-400.000000			-146
3024			-400.000000			-146
3025			-400.000000			-146
3026			-400.000000			-146
3027			-400.000000			-146
3028			-400.000000			-146
3029			-400.000000			-146
3030			-400.000000			-146
3031			-400.000000			-146
3032			-400.000000			-146
3033			-400.000000			-146
3034			-400.000000			-146
3035			-400.000000			-146
3036			-400.000000			-146
3037			-400.000000			-146
3038			-400.000000			-146
3039			-404.000000			-148
3040			-404.000000			-148
3041			-404.000000			-148
3042			-404.000000			-148
3043			-404.000000			-148
3044			-404.000000			-148
3045			-404.000000			-148
3046			-396.000000			-146
3047			-396.000000			-146
3048			-396.000000			-146
3049			-396.000000			-146
3050			-396.000000			-146
3051			-396.000000			-146
3052			-396.000000			-148
3053			-396.000000			-148
3054			-396.000000			-148
3055			-396.000000			-148
3056			-392.000000			-146
3057			-388.000000			-144
3058			-388.000000			-144
3059			-388.000000			-144
3060			-388.000000			-144
3061			-388.000000			-144
3062			-388.000000			-144
3063			-388.000000			-144
3064			-388.000000			-144
3065			-388.000000			-144
3066			-388.000000			-144
3067			-388.000000			-144
3068			-396.000000			-146
3069			-396.000000			-146
3070			-396.000000			-146
3071			-396.000000			-146
3072			-396.000000			-146
3073			-396.000000			-146
3074			-396.000000			-146
3075			-392.000000			-144
3076			-392.000000			-144
3077			-392.000000			-144
3078			-392.000000			-144
3079			-392.000000			-144
3080			-392.000000			-144
3081			-392.000000			-144
3082			-392.000000			-144
3083			-392.000000			-144
3084			-392.000000			-144
3085			-392.000000			-144
3086			-392.000000			-144
3087			-392.000000			-144
3088			-392.000000			-144
3089			-392.000000			-144
3090			-392.000000			-144
3091			-392.000000			-144
3092			-392.000000			-144
3093			-392.000000			-144
3094			-392.000000			-144
3095			-392.000000			-144
3096			-392.000000			-144
3097			-392.000000			-144
3098			-392.000000			-144
3099			-392.000000			-144
3100			-392.000000			-146
3101			-392.000000			-146
3102			-392.000000			-148
3103			-392.000000			-148
3104			-392.000000			-148
3105			-392.000000			-148
3106			-392.000000			-148
3107			-392.000000			-148
3108			-392.000000			-148
3109			-392.000000			-148
3110			-396.000000			-150
3111			-396.000000			-150
3112			-396.000000			-150
3113			-396.000000			-150
3114			-396.000000			-150
3115			-392.000000			-148
3116			-392.000000			-148
3117			-392.000000			-148
3118			-392.000000			-148
3119			-392.000000			-146
3120			-392.000000			-146
3121			-392.000000			-146
3122			-392.000000			-146
3123			-392.000000			-146
3124			-392.000000			-146
3125			-392.000000			-146
3126			-392.000000			-146
3127			-392.000000			-146
3128			-392.000000			-146
3129			-392.000000			-146
3130			-392.000000			-148
3131			-392.000000			-148
3132			-392.000000			-148
3133			-392.000000			-148
3134			-392.000000			-148
3135			-392.000000			-148
3136			-392.000000			-150
3137			-392.000000			-150
3138			-392.000000			-150
3139			-392.000000			-150
3140			-392.000000			-150
3141			-392.000000			-150
3142			-392.000000			-150
3143			-392.000000			-150
3144			-392.000000			-150
3145			-392.000000			-150
3146			-392.000000			-150
3147			-392.000000			-150
3148			-392.000000			-150
3149			-392.000000			-150
3150			-392.000000			-150
3151			-392.000000			-150
3152			-392.000000			-150
3153			-392.000000			-150
3154			-392.000000			-150
3155			-392.000000			-150
3156			-392.000000			-150
3157			-392.000000			-150
3158			-392.000000			-150
3159			-392.000000			-150
3160			-392.000000			-150
3161			-392.000000			-150
3162			-392.000000			-150
3163			-392.000000			-150
3164			-392.000000			-150
3165			-392.000000			-150
3166			-392.000000			-150
3167			-392.000000			-150
3168			-392.000000			-150
3169			-392.000000			-150
3170			-392.000000			-148
3171			-392.000000			-148
3172			-392.000000			-148
3173			-392.000000			-148
3174			-392.000000			-148
3175			-392.000000			-148
3176			-392.000000			-148
3177			-392.000000			-148
3178			-392.000000			-148
3179			-392.000000			-148
3180			-392.000000			-148
3181			-392.000000			-148
3182			-392.000000			-148
3183			-392.000000			-148
3184			-392.000000			-148
3185			-392.000000			-148
3186			-392.000000			-148
3187			-392.000000			-148
3188			-392.000000			-148
3189			-392.000000			-148
3190			-392.000000			-148
3191			-392.000000			-148
3192			-392.000000			-148
3193			-392.000000			-148
3194			-388.000000			-146
3195			-388.000000			-146
3196			-388.000000			-146
3197			-388.000000			-146
3198			-388.000000			-146
3199			-388.000000			-146
3200			-388.000000			-146
3201			-388.000000			-146
3202			-388.000000			-146
3203			-388.000000			-146
3204			-388.000000			-146
3205			-388.000000			-146
3206			-392.000000			-148
3207			-392.000000			-148
3208			-392.000000			-148
3209			-392.000000			-148
3210			-392.000000			-148
3211			-392.000000			-148
3212			-392.000000			-148
3213			-392.000000			-148
3214			-392.000000			-148
3215			-392.000000			-148
3216			-392.000000			-148
3217			-392.000000			-148
3218			-392.000000			-148
3219			-392.000000			-148
3220			-392.000000			-148
3221			-392.000000			-148
3222			-392.000000			-148
3223			-392.000000			-148
3224			-392.000000			-148
3225			-392.000000			-148
3226			-392.000000			-148
3227			-388.000000			-146
3228			-388.000000			-144
3229			-388.000000			-144
3230			-380.000000			-142
3231			-380.000000			-142
3232			-380.000000			-142
3233			-380.000000			-142
3234			-380.000000			-142
3235			-380.000000			-142
3236			-380.000000			-142
3237			-380.000000			-142
3238			-380.000000			-142
3239			-380.000000			-142
3240			-380.000000			-142
3241			-380.000000			-142
3242			-380.000000			-142
3243			-380.000000			-142
3244			-380.000000			-142
3245			-380.000000			-142
3246			-380.000000			-142
3247			-380.000000			-142
3248			-380.000000			-142
3249			-380.000000			-142
3250			-380.000000			-142
3251			-380.000000			-142
3252			-380.000000			-142
3253			-380.000000			-142
3254			-380.000000			-144
3255			-380.000000			-144
3256			-380.000000			-144
3257			-380.000000			-144
3258			-380.000000			-144
3259			-380.000000			-144
3260			-380.000000			-144
3261			-380.000000			-144
3262			-380.000000			-144
3263			-380.000000			-144
3264			-380.000000			-144
3265			-380.000000			-146
3266			-380.000000			-146
3267			-380.000000			-146
3268			-380.000000			-146
3269			-380.000000			-146
3270			-380.000000			-146
3271			-380.000000			-146
3272			-380.000000			-146
3273			-380.000000			-146
3274			-380.000000			-146
3275			-376.000000			-144
3276			-376.000000			-144
3277			-376.000000			-144
3278			-376.000000			-144
3279			-376.000000			-144
3280			-376.000000			-144
3281			-376.000000			-144
3282			-376.000000			-144
3283			-376.000000			-144
3284			-376.000000			-144
3285			-376.000000			-144
3286			-376.000000			-144
3287			-376.000000			-144
3288			-376.000000			-144
3289			-372.000000			-142
3290			-372.000000			-140
3291			-372.000000			-140
3292			-376.000000			-142
3293			-376.000000			-140
3294			-376.000000			-140
3295			-376.000000			-140
3296			-376.000000			-140
3297			-376.000000			-140
3298			-376.000000			-140
3299			-376.000000			-140
3300			-376.000000			-140
3301			-376.000000			-140
3302			-380.000000			-142
3303			-380.000000			-142
3304			-380.000000			-142
3305			-380.000000			-142
3306			-380.000000			-142
3307			-380.000000			-142
3308			-380.000000			-142
3309			-380.000000			-142
3310			-380.000000			-142
3311			-380.000000			-142
3312			-380.000000			-142
3313			-380.000000			-142
3314			-380.000000			-142
3315			-380.000000			-142
3316			-380.000000			-144
3317			-380.000000			-142
3318			-380.000000			-142
3319			-380.000000			-142
3320			-380.000000			-142
3321			-380.000000			-142
3322			-380.000000			-142
3323			-380.000000			-142
3324			-380.000000			-142
3325			-380.000000			-142
3326			-380.000000			-142
3327			-380.000000			-142
3328			-380.000000			-142
3329			-380.000000			-142
3330			-380.000000			-142
3331			-380.000000			-142
3332			-376.000000			-144
3333			-380.000000			-146
3334			-380.000000			-144
3335			-384.000000			-146
3336			-384.000000			-146
3337			-384.000000			-146
3338			-380.000000			-144
3339			-380.000000			-144
3340			-388.000000			-146
3341			-388.000000			-146
3342			-388.000000			-146
3343			-388.000000			-146
3344			-388.000000			-146
3345			-388.000000			-146
3346			-388.000000			-146
3347			-388.000000			-146
3348			-388.000000			-146
3349			-388.000000			-146
3350			-388.000000			-146
3351			-388.000000			-148
3352			-388.000000			-148
3353			-388.000000			-148
3354			-388.000000			-148
3355			-388.000000			-148
3356			-388.000000			-148
3357			-388.000000			-148
3358			-388.000000			-148
3359			-388.000000			-148
3360			-388.000000			-146
3361			-388.000000			-146
3362			-388.000000			-146
3363			-388.000000			-146
3364			-388.000000			-144
3365			-388.000000			-144
3366			-388.000000			-144
3367			-388.000000			-144
3368			-388.000000			-144
3369			-388.000000			-144
3370			-388.000000			-144
3371			-388.000000			-144
3372			-388.000000			-144
3373			-388.000000			-144
3374			-388.000000			-144
3375			-388.000000			-144
3376			-388.000000			-144
3377			-388.000000			-144
3378			-388.000000			-142
3379			-388.000000			-142
3380			-388.000000			-144
3381			-388.000000			-144
3382			-388.000000			-144
3383			-388.000000			-144
3384			-388.000000			-142
3385			-388.000000			-142
3386			-388.000000			-142
3387			-388.000000			-142
3388			-388.000000			-142
3389			-388.000000			-142
3390			-388.000000			-140
3391			-388.000000			-140
3392			-388.000000			-142
3393			-388.000000			-142
3394			-388.000000			-142
3395			-388.000000			-142
3396			-388.000000			-142
3397			-388.000000			-142
3398			-388.000000			-142
3399			-388.000000			-142
3400			-388.000000			-142
3401			-388.000000			-142
3402			-388.000000			-142
3403			-384.000000			-140
3404			-384.000000			-140
3405			-384.000000			-140
3406			-384.000000			-142
3407			-384.000000			-142
3408			-384.000000			-144
3409			-384.000000			-144
3410			-384.000000			-144
3411			-384.000000			-144
3412			-384.000000			-144
3413			-384.000000			-144
3414			-384.000000			-144
3415			-384.000000			-144
3416			-384.000000			-144
3417			-384.000000			-144
3418			-384.000000			-146
3419			-384.000000			-146
3420			-384.000000			-146
3421			-384.000000			-146
3422			-384.000000			-148
3423			-384.000000			-148
3424			-384.000000			-148
3425			-384.000000			-148
3426			-384.000000			-148
3427			-384.000000			-148
3428			-384.000000			-148
3429			-388.000000			-150
3430			-388.000000			-150
3431			-388.000000			-150
3432			-388.000000			-150
3433			-388.000000			-150
3434			-388.000000			-150
3435			-388.000000			-150
3436			-388.000000			-150
3437			-388.000000			-150
3438			-388.000000			-150
3439			-388.000000			-150
3440			-384.000000			-148
3441			-384.000000			-148
3442			-384.000000			-148
3443			-384.000000			-148
3444			-384.000000			-148
3445			-384.000000			-148
3446			-384.000000			-148
3447			-384.000000			-148
3448			-384.000000			-148
3449			-384.000000			-148
3450			-384.000000			-148
3451			-384.000000			-148
3452			-388.000000			-150
3453			-388.000000			-150
3454			-392.000000			-148
3455			-392.000000			-148
3456			-392.000000			-148
3457			-392.000000			-148
3458			-392.000000			-148
3459			-392.000000			-148
3460			-392.000000			-148
3461			-392.000000			-148
3462			-392.000000			-148
3463			-392.000000			-148
3464			-392.000000			-146
3465			-392.000000			-146
3466			-392.000000			-146
3467			-392.000000			-146
3468			-392.000000			-146
3469			-392.000000			-146
3470			-392.000000			-144
3471			-392.000000			-144
3472			-392.000000			-142
3473			-392.000000			-140
3474			-392.000000			-142
3475			-392.000000			-142
3476			-392.000000			-142
3477			-392.000000			-142
3478			-392.000000			-142
3479			-392.000000			-142
3480			-392.000000			-142
3481			-392.000000			-144
3482			-392.000000			-144
3483			-392.000000			-144
3484			-392.000000			-144
3485			-392.000000			-144
3486			-392.000000			-144
3487			-392.000000			-144
3488			-392.000000			-144
3489			-392.000000			-144
3490			-392.000000			-144
3491			-392.000000			-146
3492			-392.000000			-146
3493			-392.000000			-146
3494			-392.000000			-148
3495			-392.000000			-148
3496			-392.000000			-148
3497			-392.000000			-148
3498			-392.000000			-148
3499			-392.000000			-148
3500			-392.000000			-148
3501			-392.000000			-148
3502			-392.000000			-148
3503			-392.000000			-148
3504			-392.000000			-148
3505			-392.000000			-148
3506			-392.000000			-148
3507			-392.000000			-148
3508			-388.000000			-146
3509			-388.000000			-146
3510			-388.000000			-146
3511			-388.000000			-146
3512			-388.000000			-146
3513			-388.000000			-146
3514			-388.000000			-146
3515			-388.000000			-146
3516			-388.000000			-146
3517			-388.000000			-146
3518			-388.000000			-146
3519			-388.000000			-146
3520			-388.000000			-146
3521			-388.000000			-146
3522			-388.000000			-148
3523			-388.000000			-146
3524			-388.000000			-146
3525			-388.000000			-146
3526			-388.000000			-146
3527			-380.000000			-144
3528			-380.000000			-144
3529			-380.000000			-146
3530			-376.000000			-148
3531			-376.000000			-148
3532			-376.000000			-148
3533			-376.000000			-148
3534			-376.000000			-148
3535			-376.000000			-148
3536			-376.000000			-148
3537			-376.000000			-148
3538			-376.000000			-148
3539			-376.000000			-148
3540			-376.000000			-148
3541			-376.000000			-146
3542			-384.000000			-148
3543			-384.000000			-148
3544			-384.000000			-148
3545			-384.000000			-148
3546			-384.000000			-148
3547			-384.000000			-148
3548			-384.000000			-148
3549			-384.000000			-146
3550			-384.000000			-146
3551			-384.000000			-144
3552			-384.000000			-144
3553			-384.000000			-144
3554			-384.000000			-144
3555			-384.000000			-144
3556			-384.000000			-144
3557			-384.000000			-144
3558			-384.000000			-142
3559			-384.000000			-142
3560			-384.000000			-142
3561			-384.000000			-142
3562			-384.000000			-142
3563			-384.000000			-142
3564			-380.000000			-140
3565			-380.000000			-140
3566			-380.000000			-140
3567			-380.000000			-140
3568			-380.000000			-140
3569			-380.000000			-140
3570			-380.000000			-140
3571			-380.000000			-140
3572			-380.000000			-140
3573			-384.000000			-138
3574			-384.000000			-138
3575			-384.000000			-138
3576			-384.000000			-136
3577			-384.000000			-136
3578			-384.000000			-134
3579			-384.000000			-134
3580			-384.000000			-134
3581			-384.000000			-134
3582			-384.000000			-134
3583			-384.000000			-134
3584			-384.000000			-134
3585			-384.000000			-134
3586			-384.000000			-134
3587			-384.000000			-134
3588			-384.000000			-134
3589			-384.000000			-136
3590			-384.000000			-136
3591			-384.000000			-136
3592			-384.000000			-136
3593			-384.000000			-138
3594			-384.000000			-138
3595			-384.000000			-138
3596			-384.000000			-136
3597			-384.000000			-136
3598			-384.000000			-136
3599			-384.000000			-136
3600			-384.000000			-136
3601			-384.000000			-136
3602			-392.000000			-138
3603			-392.000000			-138
3604			-392.000000			-138
3605			-392.000000			-138
3606			-392.000000			-138
3607			-392.000000			-138
3608			-392.000000			-138
3609			-392.000000			-138
3610			-396.000000			-140
3611			-396.000000			-140
3612			-396.000000			-140
3613			-396.000000			-140
3614			-396.000000			-140
3615			-396.000000			-140
3616			-396.000000			-140
3617			-396.000000			-140
3618			-396.000000			-140
3619			-396.000000			-140
3620			-396.000000			-140
3621			-396.000000			-140
3622			-396.000000			-140
3623			-396.000000			-140
3624			-396.000000			-140
3625			-396.000000			-140
3626			-396.000000			-140
3627			-396.000000			-140
3628			-396.000000			-140
3629			-396.000000			-140
3630			-396.000000			-140
3631			-396.000000			-140
3632			-396.000000			-140
3633			-396.000000			-140
3634			-396.000000			-140
3635			-396.000000			-140
3636			-396.000000			-140
3637			-396.000000			-140
3638			-396.000000			-140
3639			-396.000000			-142
3640			-396.000000			-142
3641			-392.000000			-144
3642			-384.000000			-142
3643			-384.000000			-142
3644			-384.000000			-142
3645			-380.000000			-140
3646			-380.000000			-140
3647			-380.000000			-140
3648			-380.000000			-140
3649			-380.000000			-140
3650			-380.000000			-140
3651			-380.000000			-140
3652			-380.000000			-140
3653			-380.000000			-140
3654			-380.000000			-140
3655			-380.000000			-138
3656			-380.000000			-138
3657			-380.000000			-138
3658			-380.000000			-138
3659			-380.000000			-138
3660			-380.000000			-140
3661			-380.000000			-140
3662			-380.000000			-142
3663			-380.000000			-142
3664			-380.000000			-142
3665			-380.000000			-142
3666			-380.000000			-142
3667			-380.000000			-142
3668			-380.000000			-142
3669			-380.000000			-142
3670			-380.000000			-142
3671			-376.000000			-140
3672			-376.000000			-140
3673			-376.000000			-142
3674			-376.000000			-142
3675			-376.000000			-142
3676			-376.000000			-142
3677			-376.000000			-142
3678			-376.000000			-144
3679			-376.000000			-144
3680			-372.000000			-142
3681			-372.000000			-142
3682			-372.000000			-142
3683			-372.000000			-144
3684			-372.000000			-144
3685			-372.000000			-144
3686			-372.000000			-144
3687			-372.000000			-144
3688			-372.000000			-144
3689			-376.000000			-146
3690			-376.000000			-146
3691			-376.000000			-146
3692			-376.000000			-146
3693			-376.000000			-146
3694			-376.000000			-146
3695			-376.000000			-146
3696			-376.000000			-148
